ID,REFERENCE_ID,AMOUNT,EXCHANGE_RATE,STATUS_CODE,STATUS_DESCRIPTION,OPERATION_STATUS,AMOUNT_PAID,CURRENCY_AMOUNT_PAID,PROCESS_NUMBER
105683,r15d000000002023,1894.000,,7,IN PROGRESS,RECONCILED,1894.000,USD,94430249
105684,r15d000000002021,1892.000,,7,IN PROGRESS,RECONCILED,1892.000,USD,86547848
105685,r15d000000002020,1891.000,,7,IN PROGRESS,RECONCILED,1891.000,USD,38951213
105686,r15d000000002026,1897.000,,7,IN PROGRESS,RECONCILED,1897.000,USD,29990181
105687,r15d000000002030,1901.000,,7,IN PROGRESS,RECONCILED,1901.000,USD,83772785
105688,r15d000000002024,1895.000,,7,IN PROGRESS,RECONCILED,1895.000,USD,73628862
105690,r15d000000002025,1896.000,,7,IN PROGRESS,RECONCILED,1896.000,USD,54982058
105689,r15d000000002032,1903.000,,7,IN PROGRESS,RECONCILED,1903.000,USD,34691118
105691,r15d000000002034,1905.000,,7,IN PROGRESS,RECONCILED,1905.000,USD,38669130
105692,r15d000000002035,1906.000,,7,IN PROGRESS,RECONCILED,1906.000,USD,23925115
105693,r15d000000002028,1899.000,,7,IN PROGRESS,RECONCILED,1899.000,USD,32330570
105694,r15d000000002027,1898.000,,7,IN PROGRESS,RECONCILED,1898.000,USD,42531735
105695,r15d000000002037,1908.000,,7,IN PROGRESS,RECONCILED,1908.000,USD,13802758
105696,r15d000000002036,1907.000,,7,IN PROGRESS,RECONCILED,1907.000,USD,93267079
105697,r15d000000002029,1900.000,,7,IN PROGRESS,RECONCILED,1900.000,USD,28874849
105699,r15d000000002043,1914.000,,7,IN PROGRESS,RECONCILED,1914.000,USD,12217347
105698,r15d000000002042,1913.000,,7,IN PROGRESS,RECONCILED,1913.000,USD,68155315
105700,r15d000000002031,1902.000,,7,IN PROGRESS,RECONCILED,1902.000,USD,75427552
105701,r15d000000002038,1909.000,,7,IN PROGRESS,RECONCILED,1909.000,USD,14348994
105702,r15d000000002045,1916.000,,7,IN PROGRESS,RECONCILED,1916.000,USD,60447278
105703,r15d000000002047,1918.000,,7,IN PROGRESS,RECONCILED,1918.000,USD,66905774
105704,r15d000000002033,1904.000,,7,IN PROGRESS,RECONCILED,1904.000,USD,51994210
105705,r15d000000002039,1910.000,,7,IN PROGRESS,RECONCILED,1910.000,USD,95327957
105707,r15d000000002046,1917.000,,7,IN PROGRESS,RECONCILED,1917.000,USD,93672928
105706,r15d000000002040,1911.000,,7,IN PROGRESS,RECONCILED,1911.000,USD,43786198
105708,r15d000000002052,1923.000,,7,IN PROGRESS,RECONCILED,1923.000,USD,98221447
105709,r15d000000002060,1931.000,,7,IN PROGRESS,RECONCILED,1931.000,USD,28607574
105710,r15d000000002044,1915.000,,7,IN PROGRESS,RECONCILED,1915.000,USD,38634279
105711,r15d000000002041,1912.000,,7,IN PROGRESS,RECONCILED,1912.000,USD,36645854
105712,r15d000000002054,1925.000,,7,IN PROGRESS,RECONCILED,1925.000,USD,12734101
105713,r15d000000002049,1920.000,,7,IN PROGRESS,RECONCILED,1920.000,USD,95998152
105714,r15d000000002056,1927.000,,7,IN PROGRESS,RECONCILED,1927.000,USD,69310628
105715,r15d000000002048,1919.000,,7,IN PROGRESS,RECONCILED,1919.000,USD,22962405
105716,r15d000000002063,1934.000,,7,IN PROGRESS,RECONCILED,1934.000,USD,56733745
105717,r15d000000002050,1921.000,,7,IN PROGRESS,RECONCILED,1921.000,USD,50521634
105718,r15d000000002051,1922.000,,7,IN PROGRESS,RECONCILED,1922.000,USD,87782534
105720,r15d000000002055,1926.000,,7,IN PROGRESS,RECONCILED,1926.000,USD,12614338
105719,r15d000000002062,1933.000,,7,IN PROGRESS,RECONCILED,1933.000,USD,38139501
105721,r15d000000002057,1928.000,,7,IN PROGRESS,RECONCILED,1928.000,USD,63586761
105722,r15d000000002066,1937.000,,7,IN PROGRESS,RECONCILED,1937.000,USD,88059476
105724,r15d000000002067,1938.000,,7,IN PROGRESS,RECONCILED,1938.000,USD,90680263
105723,r15d000000002070,1941.000,,7,IN PROGRESS,RECONCILED,1941.000,USD,96882580
105725,r15d000000002058,1929.000,,7,IN PROGRESS,RECONCILED,1929.000,USD,28204288
105726,r15d000000002053,1924.000,,7,IN PROGRESS,RECONCILED,1924.000,USD,63611154
105727,r15d000000002059,1930.000,,7,IN PROGRESS,RECONCILED,1930.000,USD,47402383
105729,r15d000000002064,1935.000,,7,IN PROGRESS,RECONCILED,1935.000,USD,82835276
105728,r15d000000002065,1936.000,,7,IN PROGRESS,RECONCILED,1936.000,USD,96761711
105730,r15d000000002075,1946.000,,7,IN PROGRESS,RECONCILED,1946.000,USD,23331957
105731,r15d000000002061,1932.000,,7,IN PROGRESS,RECONCILED,1932.000,USD,49572631
105732,r15d000000002071,1942.000,,7,IN PROGRESS,RECONCILED,1942.000,USD,70377649
105733,r15d000000002078,1949.000,,7,IN PROGRESS,RECONCILED,1949.000,USD,55788338
105734,r15d000000002069,1940.000,,7,IN PROGRESS,RECONCILED,1940.000,USD,50913794
105735,r15d000000002068,1939.000,,7,IN PROGRESS,RECONCILED,1939.000,USD,92407042
105736,r15d000000002079,1950.000,,7,IN PROGRESS,RECONCILED,1950.000,USD,73150725
105737,r15d000000002073,1944.000,,7,IN PROGRESS,RECONCILED,1944.000,USD,64761356
105738,r15d000000002083,1954.000,,7,IN PROGRESS,RECONCILED,1954.000,USD,41513143
105739,r15d000000002080,1951.000,,7,IN PROGRESS,RECONCILED,1951.000,USD,70249771
105740,r15d000000002087,1958.000,,7,IN PROGRESS,RECONCILED,1958.000,USD,32488679
105741,r15d000000002072,1943.000,,7,IN PROGRESS,RECONCILED,1943.000,USD,46208821
105742,r15d000000002076,1947.000,,7,IN PROGRESS,RECONCILED,1947.000,USD,65377070
105743,r15d000000002074,1945.000,,7,IN PROGRESS,RECONCILED,1945.000,USD,80187572
105745,r15d000000002081,1952.000,,7,IN PROGRESS,RECONCILED,1952.000,USD,43011739
105744,r15d000000002084,1955.000,,7,IN PROGRESS,RECONCILED,1955.000,USD,53504843
105746,r15d000000002093,1964.000,,7,IN PROGRESS,RECONCILED,1964.000,USD,22795785
105747,r15d000000002086,1957.000,,7,IN PROGRESS,RECONCILED,1957.000,USD,18914150
105748,r15d000000002077,1948.000,,7,IN PROGRESS,RECONCILED,1948.000,USD,63789402
105749,r15d000000002089,1960.000,,7,IN PROGRESS,RECONCILED,1960.000,USD,36773295
105750,r15d000000002082,1953.000,,7,IN PROGRESS,RECONCILED,1953.000,USD,92708485
105752,r15d000000002092,1963.000,,7,IN PROGRESS,RECONCILED,1963.000,USD,81502211
105751,r15d000000002094,1965.000,,7,IN PROGRESS,RECONCILED,1965.000,USD,33280428
105753,r15d000000002090,1961.000,,7,IN PROGRESS,RECONCILED,1961.000,USD,29509553
105754,r15d000000002085,1956.000,,7,IN PROGRESS,RECONCILED,1956.000,USD,91032262
105755,r15d000000002088,1959.000,,7,IN PROGRESS,RECONCILED,1959.000,USD,58833137
105756,r15d000000002097,1968.000,,7,IN PROGRESS,RECONCILED,1968.000,USD,55133508
105757,r15d000000002091,1962.000,,7,IN PROGRESS,RECONCILED,1962.000,USD,89137917
105758,r15d000000002096,1967.000,,7,IN PROGRESS,RECONCILED,1967.000,USD,70314673
105759,r15d000000002095,1966.000,,7,IN PROGRESS,RECONCILED,1966.000,USD,27955873
105760,r15d000000002102,1973.000,,7,IN PROGRESS,RECONCILED,1973.000,USD,31007565
105761,r15d000000002099,1970.000,,7,IN PROGRESS,RECONCILED,1970.000,USD,46049932
105763,r15d000000002103,1974.000,,7,IN PROGRESS,RECONCILED,1974.000,USD,74039278
105762,r15d000000002098,1969.000,,7,IN PROGRESS,RECONCILED,1969.000,USD,12892463
105764,r15d000000002107,1978.000,,7,IN PROGRESS,RECONCILED,1978.000,USD,34905984
105765,r15d000000002101,1972.000,,7,IN PROGRESS,RECONCILED,1972.000,USD,62734615
105766,r15d000000002100,1971.000,,7,IN PROGRESS,RECONCILED,1971.000,USD,71072071
105767,r15d000000002108,1979.000,,7,IN PROGRESS,RECONCILED,1979.000,USD,29031379
105768,r15d000000002109,1980.000,,7,IN PROGRESS,RECONCILED,1980.000,USD,78376195
105769,r15d000000002111,1982.000,,7,IN PROGRESS,RECONCILED,1982.000,USD,59658272
105770,r15d000000002104,1975.000,,7,IN PROGRESS,RECONCILED,1975.000,USD,37013893
105771,r15d000000002105,1976.000,,7,IN PROGRESS,RECONCILED,1976.000,USD,69208398
105772,r15d000000002106,1977.000,,7,IN PROGRESS,RECONCILED,1977.000,USD,61719913
105773,r15d000000002112,1983.000,,7,IN PROGRESS,RECONCILED,1983.000,USD,64844003
105774,r15d000000002113,1984.000,,7,IN PROGRESS,RECONCILED,1984.000,USD,76879421
105775,r15d000000002110,1981.000,,7,IN PROGRESS,RECONCILED,1981.000,USD,28373861
105776,r15d000000002114,1985.000,,7,IN PROGRESS,RECONCILED,1985.000,USD,42890146
105777,r15d000000002117,1988.000,,7,IN PROGRESS,RECONCILED,1988.000,USD,90154282
105778,r15d000000002118,1989.000,,7,IN PROGRESS,RECONCILED,1989.000,USD,43383375
105779,r15d000000002115,1986.000,,7,IN PROGRESS,RECONCILED,1986.000,USD,40636443
105780,r15d000000002116,1987.000,,7,IN PROGRESS,RECONCILED,1987.000,USD,22063111
105781,r15d000000002122,1993.000,,7,IN PROGRESS,RECONCILED,1993.000,USD,58985512
105782,r15d000000002121,1992.000,,7,IN PROGRESS,RECONCILED,1992.000,USD,45738991
105783,r15d000000002120,1991.000,,7,IN PROGRESS,RECONCILED,1991.000,USD,28331867
105784,r15d000000002119,1990.000,,7,IN PROGRESS,RECONCILED,1990.000,USD,94514529
105785,r15d000000002123,1994.000,,7,IN PROGRESS,RECONCILED,1994.000,USD,88544131
105786,r15d000000002129,2000.000,,7,IN PROGRESS,RECONCILED,2000.000,USD,37327312
105788,r15d000000002125,1996.000,,7,IN PROGRESS,RECONCILED,1996.000,USD,37483480
105787,r15d000000002124,1995.000,,7,IN PROGRESS,RECONCILED,1995.000,USD,38700494
105789,r15d000000002127,1998.000,,7,IN PROGRESS,RECONCILED,1998.000,USD,91387282
105790,r15d000000002132,2003.000,,7,IN PROGRESS,RECONCILED,2003.000,USD,15889402
105791,r15d000000002133,2004.000,,7,IN PROGRESS,RECONCILED,2004.000,USD,74695194
105792,r15d000000002128,1999.000,,7,IN PROGRESS,RECONCILED,1999.000,USD,24998286
105793,r15d000000002126,1997.000,,7,IN PROGRESS,RECONCILED,1997.000,USD,35690887
105794,r15d000000002137,2008.000,,7,IN PROGRESS,RECONCILED,2008.000,USD,92294481
105795,r15d000000002130,2001.000,,7,IN PROGRESS,RECONCILED,2001.000,USD,71991548
105796,r15d000000002134,2005.000,,7,IN PROGRESS,RECONCILED,2005.000,USD,72610249
105797,r15d000000002136,2007.000,,7,IN PROGRESS,RECONCILED,2007.000,USD,40290324
105798,r15d000000002140,2011.000,,7,IN PROGRESS,RECONCILED,2011.000,USD,71070324
105799,r15d000000002135,2006.000,,7,IN PROGRESS,RECONCILED,2006.000,USD,42137687
105800,r15d000000002139,2010.000,,7,IN PROGRESS,RECONCILED,2010.000,USD,60532765
105801,r15d000000002138,2009.000,,7,IN PROGRESS,RECONCILED,2009.000,USD,32811305
105802,r15d000000002143,2014.000,,7,IN PROGRESS,RECONCILED,2014.000,USD,72164936
105804,r15d000000002146,2017.000,,7,IN PROGRESS,RECONCILED,2017.000,USD,13361899
105803,r15d000000002131,2002.000,,7,IN PROGRESS,RECONCILED,2002.000,USD,45109962
105805,r15d000000002148,2019.000,,7,IN PROGRESS,RECONCILED,2019.000,USD,52442323
105806,r15d000000002142,2013.000,,7,IN PROGRESS,RECONCILED,2013.000,USD,84074774
105807,r15d000000002145,2016.000,,7,IN PROGRESS,RECONCILED,2016.000,USD,14689669
105808,r15d000000002141,2012.000,,7,IN PROGRESS,RECONCILED,2012.000,USD,22043739
105809,r15d000000002147,2018.000,,7,IN PROGRESS,RECONCILED,2018.000,USD,61965483
105810,r15d000000002151,2022.000,,7,IN PROGRESS,RECONCILED,2022.000,USD,51606977
105811,r15d000000002152,2023.000,,7,IN PROGRESS,RECONCILED,2023.000,USD,58501721
105812,r15d000000002144,2015.000,,7,IN PROGRESS,RECONCILED,2015.000,USD,15984329
105813,r15d000000002150,2021.000,,7,IN PROGRESS,RECONCILED,2021.000,USD,26252560
105814,r15d000000002155,2026.000,,7,IN PROGRESS,RECONCILED,2026.000,USD,35211847
105815,r15d000000002156,2027.000,,7,IN PROGRESS,RECONCILED,2027.000,USD,51395441
105816,r15d000000002149,2020.000,,7,IN PROGRESS,RECONCILED,2020.000,USD,48975787
105817,r15d000000002154,2025.000,,7,IN PROGRESS,RECONCILED,2025.000,USD,88588706
105818,r15d000000002159,2030.000,,7,IN PROGRESS,RECONCILED,2030.000,USD,13774277
105820,r15d000000002153,2024.000,,7,IN PROGRESS,RECONCILED,2024.000,USD,20119128
105819,r15d000000002157,2028.000,,7,IN PROGRESS,RECONCILED,2028.000,USD,23974812
105821,r15d000000002160,2031.000,,7,IN PROGRESS,RECONCILED,2031.000,USD,96578355
105822,r15d000000002162,2033.000,,7,IN PROGRESS,RECONCILED,2033.000,USD,93666643
105824,r15d000000002166,2037.000,,7,IN PROGRESS,RECONCILED,2037.000,USD,97660559
105823,r15d000000002164,2035.000,,7,IN PROGRESS,RECONCILED,2035.000,USD,84911923
105826,r15d000000002165,2036.000,,7,IN PROGRESS,RECONCILED,2036.000,USD,74513690
105825,r15d000000002158,2029.000,,7,IN PROGRESS,RECONCILED,2029.000,USD,79553927
105827,r15d000000002169,2040.000,,7,IN PROGRESS,RECONCILED,2040.000,USD,35178367
105828,r15d000000002167,2038.000,,7,IN PROGRESS,RECONCILED,2038.000,USD,57088342
105829,r15d000000002170,2041.000,,7,IN PROGRESS,RECONCILED,2041.000,USD,14049001
105830,r15d000000002174,2045.000,,7,IN PROGRESS,RECONCILED,2045.000,USD,69588045
105831,r15d000000002161,2032.000,,7,IN PROGRESS,RECONCILED,2032.000,USD,74432144
105832,r15d000000002172,2043.000,,7,IN PROGRESS,RECONCILED,2043.000,USD,97362154
105833,r15d000000002173,2044.000,,7,IN PROGRESS,RECONCILED,2044.000,USD,48055415
105834,r15d000000002175,2046.000,,7,IN PROGRESS,RECONCILED,2046.000,USD,92480550
105835,r15d000000002178,2049.000,,7,IN PROGRESS,RECONCILED,2049.000,USD,45342206
105836,r15d000000002163,2034.000,,7,IN PROGRESS,RECONCILED,2034.000,USD,75900824
105837,r15d000000002176,2047.000,,7,IN PROGRESS,RECONCILED,2047.000,USD,20784177
105838,r15d000000002179,2050.000,,7,IN PROGRESS,RECONCILED,2050.000,USD,42329755
105839,r15d000000002185,2056.000,,7,IN PROGRESS,RECONCILED,2056.000,USD,21771860
105840,r15d000000002168,2039.000,,7,IN PROGRESS,RECONCILED,2039.000,USD,98630306
105841,r15d000000002181,2052.000,,7,IN PROGRESS,RECONCILED,2052.000,USD,35318266
105842,r15d000000002180,2051.000,,7,IN PROGRESS,RECONCILED,2051.000,USD,59007365
105844,r15d000000002182,2053.000,,7,IN PROGRESS,RECONCILED,2053.000,USD,51268421
105843,r15d000000002189,2060.000,,7,IN PROGRESS,RECONCILED,2060.000,USD,13437136
105845,r15d000000002186,2057.000,,7,IN PROGRESS,RECONCILED,2057.000,USD,51627225
105846,r15d000000002171,2042.000,,7,IN PROGRESS,RECONCILED,2042.000,USD,18554580
105849,r15d000000002187,2058.000,,7,IN PROGRESS,RECONCILED,2058.000,USD,26206894
105848,r15d000000002188,2059.000,,7,IN PROGRESS,RECONCILED,2059.000,USD,89275488
105847,r15d000000002191,2062.000,,7,IN PROGRESS,RECONCILED,2062.000,USD,87583821
105850,r15d000000002177,2048.000,,7,IN PROGRESS,RECONCILED,2048.000,USD,14829446
105851,r15d000000002183,2054.000,,7,IN PROGRESS,RECONCILED,2054.000,USD,45266618
105854,r15d000000002196,2067.000,,7,IN PROGRESS,RECONCILED,2067.000,USD,93112389
105852,r15d000000002192,2063.000,,7,IN PROGRESS,RECONCILED,2063.000,USD,66409823
105853,r15d000000002194,2065.000,,7,IN PROGRESS,RECONCILED,2065.000,USD,45117262
105855,r15d000000002198,2069.000,,7,IN PROGRESS,RECONCILED,2069.000,USD,19953241
105858,r15d000000002199,2070.000,,7,IN PROGRESS,RECONCILED,2070.000,USD,78318843
105856,r15d000000002197,2068.000,,7,IN PROGRESS,RECONCILED,2068.000,USD,56227964
105857,r15d000000002184,2055.000,,7,IN PROGRESS,RECONCILED,2055.000,USD,33037202
105859,r15d000000002190,2061.000,,7,IN PROGRESS,RECONCILED,2061.000,USD,30026178
105862,r15d000000002204,2075.000,,7,IN PROGRESS,RECONCILED,2075.000,USD,84284296
105860,r15d000000002203,2074.000,,7,IN PROGRESS,RECONCILED,2074.000,USD,57076530
105861,r15d000000002201,2072.000,,7,IN PROGRESS,RECONCILED,2072.000,USD,57925365
105864,r15d000000002208,2079.000,,7,IN PROGRESS,RECONCILED,2079.000,USD,69091954
105865,r15d000000002193,2064.000,,7,IN PROGRESS,RECONCILED,2064.000,USD,46031967
105863,r15d000000002206,2077.000,,7,IN PROGRESS,RECONCILED,2077.000,USD,99742742
105866,r15d000000002205,2076.000,,7,IN PROGRESS,RECONCILED,2076.000,USD,57868129
105867,r15d000000002195,2066.000,,7,IN PROGRESS,RECONCILED,2066.000,USD,39930571
105869,r15d000000002211,2082.000,,7,IN PROGRESS,RECONCILED,2082.000,USD,58838282
105868,r15d000000002210,2081.000,,7,IN PROGRESS,RECONCILED,2081.000,USD,60531049
105870,r15d000000002209,2080.000,,7,IN PROGRESS,RECONCILED,2080.000,USD,62041394
105871,r15d000000002202,2073.000,,7,IN PROGRESS,RECONCILED,2073.000,USD,54465401
105872,r15d000000002216,2087.000,,7,IN PROGRESS,RECONCILED,2087.000,USD,81473091
105873,r15d000000002212,2083.000,,7,IN PROGRESS,RECONCILED,2083.000,USD,23995414
105874,r15d000000002215,2086.000,,7,IN PROGRESS,RECONCILED,2086.000,USD,90867251
105875,r15d000000002200,2071.000,,7,IN PROGRESS,RECONCILED,2071.000,USD,63815721
105876,r15d000000002218,2089.000,,7,IN PROGRESS,RECONCILED,2089.000,USD,11890146
105877,r15d000000002207,2078.000,,7,IN PROGRESS,RECONCILED,2078.000,USD,90172776
105879,r15d000000002219,2090.000,,7,IN PROGRESS,RECONCILED,2090.000,USD,22391742
105878,r15d000000002222,2093.000,,7,IN PROGRESS,RECONCILED,2093.000,USD,18272583
105880,r15d000000002220,2091.000,,7,IN PROGRESS,RECONCILED,2091.000,USD,34220375
105881,r15d000000002221,2092.000,,7,IN PROGRESS,RECONCILED,2092.000,USD,63902416
105882,r15d000000002226,2097.000,,7,IN PROGRESS,RECONCILED,2097.000,USD,33329977
105883,r15d000000002223,2094.000,,7,IN PROGRESS,RECONCILED,2094.000,USD,21205179
105884,r15d000000002213,2084.000,,7,IN PROGRESS,RECONCILED,2084.000,USD,56327045
105885,r15d000000002227,2098.000,,7,IN PROGRESS,RECONCILED,2098.000,USD,86028458
105886,r15d000000002225,2096.000,,7,IN PROGRESS,RECONCILED,2096.000,USD,61632465
105887,r15d000000002214,2085.000,,7,IN PROGRESS,RECONCILED,2085.000,USD,83255190
105888,r15d000000002231,2102.000,,7,IN PROGRESS,RECONCILED,2102.000,USD,95579673
105889,r15d000000002230,2101.000,,7,IN PROGRESS,RECONCILED,2101.000,USD,63317085
105891,r15d000000002217,2088.000,,7,IN PROGRESS,RECONCILED,2088.000,USD,70185997
105890,r15d000000002228,2099.000,,7,IN PROGRESS,RECONCILED,2099.000,USD,95578846
105892,r15d000000002237,2108.000,,7,IN PROGRESS,RECONCILED,2108.000,USD,14997729
105893,r15d000000002233,2104.000,,7,IN PROGRESS,RECONCILED,2104.000,USD,48496253
105894,r15d000000002224,2095.000,,7,IN PROGRESS,RECONCILED,2095.000,USD,96018121
105895,r15d000000002238,2109.000,,7,IN PROGRESS,RECONCILED,2109.000,USD,44282133
105896,r15d000000002241,2112.000,,7,IN PROGRESS,RECONCILED,2112.000,USD,93510506
105897,r15d000000002229,2100.000,,7,IN PROGRESS,RECONCILED,2100.000,USD,37118482
105898,r15d000000002232,2103.000,,7,IN PROGRESS,RECONCILED,2103.000,USD,66386369
105899,r15d000000002234,2105.000,,7,IN PROGRESS,RECONCILED,2105.000,USD,24534554
105902,r15d000000002235,2106.000,,7,IN PROGRESS,RECONCILED,2106.000,USD,52420034
105901,r15d000000002240,2111.000,,7,IN PROGRESS,RECONCILED,2111.000,USD,22851870
105900,r15d000000002245,2116.000,,7,IN PROGRESS,RECONCILED,2116.000,USD,50772010
105903,r15d000000002239,2110.000,,7,IN PROGRESS,RECONCILED,2110.000,USD,41547614
105904,r15d000000002248,2119.000,,7,IN PROGRESS,RECONCILED,2119.000,USD,66244312
105905,r15d000000002246,2117.000,,7,IN PROGRESS,RECONCILED,2117.000,USD,57332452
105906,r15d000000002236,2107.000,,7,IN PROGRESS,RECONCILED,2107.000,USD,48678717
105907,r15d000000002243,2114.000,,7,IN PROGRESS,RECONCILED,2114.000,USD,54916208
105908,r15d000000002242,2113.000,,7,IN PROGRESS,RECONCILED,2113.000,USD,95203016
105909,r15d000000002250,2121.000,,7,IN PROGRESS,RECONCILED,2121.000,USD,31395420
105910,r15d000000002251,2122.000,,7,IN PROGRESS,RECONCILED,2122.000,USD,36003721
105911,r15d000000002249,2120.000,,7,IN PROGRESS,RECONCILED,2120.000,USD,70902778
105912,r15d000000002244,2115.000,,7,IN PROGRESS,RECONCILED,2115.000,USD,93158413
105913,r15d000000002253,2124.000,,7,IN PROGRESS,RECONCILED,2124.000,USD,75787267
105914,r15d000000002247,2118.000,,7,IN PROGRESS,RECONCILED,2118.000,USD,31422085
105915,r15d000000002254,2125.000,,7,IN PROGRESS,RECONCILED,2125.000,USD,66303915
105916,r15d000000002255,2126.000,,7,IN PROGRESS,RECONCILED,2126.000,USD,29644439
105917,r15d000000002259,2130.000,,7,IN PROGRESS,RECONCILED,2130.000,USD,17701989
105918,r15d000000002260,2131.000,,7,IN PROGRESS,RECONCILED,2131.000,USD,47382958
105920,r15d000000002252,2123.000,,7,IN PROGRESS,RECONCILED,2123.000,USD,53637732
105919,r15d000000002257,2128.000,,7,IN PROGRESS,RECONCILED,2128.000,USD,88289011
105921,r15d000000002264,2135.000,,7,IN PROGRESS,RECONCILED,2135.000,USD,11634407
105922,r15d000000002256,2127.000,,7,IN PROGRESS,RECONCILED,2127.000,USD,27131679
105923,r15d000000002262,2133.000,,7,IN PROGRESS,RECONCILED,2133.000,USD,89342497
105924,r15d000000002258,2129.000,,7,IN PROGRESS,RECONCILED,2129.000,USD,36240646
105925,r15d000000002261,2132.000,,7,IN PROGRESS,RECONCILED,2132.000,USD,75289507
105926,r15d000000002266,2137.000,,7,IN PROGRESS,RECONCILED,2137.000,USD,76861920
105927,r15d000000002269,2140.000,,7,IN PROGRESS,RECONCILED,2140.000,USD,88967137
105928,r15d000000002263,2134.000,,7,IN PROGRESS,RECONCILED,2134.000,USD,33421888
105929,r15d000000002265,2136.000,,7,IN PROGRESS,RECONCILED,2136.000,USD,89470159
105930,r15d000000002272,2143.000,,7,IN PROGRESS,RECONCILED,2143.000,USD,28667843
105931,r15d000000002267,2138.000,,7,IN PROGRESS,RECONCILED,2138.000,USD,19767338
105932,r15d000000002268,2139.000,,7,IN PROGRESS,RECONCILED,2139.000,USD,60709782
105933,r15d000000002271,2142.000,,7,IN PROGRESS,RECONCILED,2142.000,USD,92426571
105934,r15d000000002275,2146.000,,7,IN PROGRESS,RECONCILED,2146.000,USD,38555770
105935,r15d000000002270,2141.000,,7,IN PROGRESS,RECONCILED,2141.000,USD,42731966
105936,r15d000000002273,2144.000,,7,IN PROGRESS,RECONCILED,2144.000,USD,21103798
105938,r15d000000002278,2149.000,,7,IN PROGRESS,RECONCILED,2149.000,USD,69153538
105937,r15d000000002274,2145.000,,7,IN PROGRESS,RECONCILED,2145.000,USD,82150003
105940,r15d000000002276,2147.000,,7,IN PROGRESS,RECONCILED,2147.000,USD,68532242
105939,r15d000000002277,2148.000,,7,IN PROGRESS,RECONCILED,2148.000,USD,14664619
105941,r15d000000002285,2156.000,,7,IN PROGRESS,RECONCILED,2156.000,USD,21186556
105942,r15d000000002279,2150.000,,7,IN PROGRESS,RECONCILED,2150.000,USD,66147943
105943,r15d000000002280,2151.000,,7,IN PROGRESS,RECONCILED,2151.000,USD,35770871
105944,r15d000000002281,2152.000,,7,IN PROGRESS,RECONCILED,2152.000,USD,13219944
105946,r15d000000002287,2158.000,,7,IN PROGRESS,RECONCILED,2158.000,USD,12262996
105945,r15d000000002282,2153.000,,7,IN PROGRESS,RECONCILED,2153.000,USD,28668683
105947,r15d000000002283,2154.000,,7,IN PROGRESS,RECONCILED,2154.000,USD,80645598
105948,r15d000000002286,2157.000,,7,IN PROGRESS,RECONCILED,2157.000,USD,20165464
105949,r15d000000002284,2155.000,,7,IN PROGRESS,RECONCILED,2155.000,USD,28455615
105950,r15d000000002291,2162.000,,7,IN PROGRESS,RECONCILED,2162.000,USD,90207075
105951,r15d000000002288,2159.000,,7,IN PROGRESS,RECONCILED,2159.000,USD,20023067
105953,r15d000000002289,2160.000,,7,IN PROGRESS,RECONCILED,2160.000,USD,44049698
105952,r15d000000002292,2163.000,,7,IN PROGRESS,RECONCILED,2163.000,USD,24842995
105954,r15d000000002293,2164.000,,7,IN PROGRESS,RECONCILED,2164.000,USD,63480680
105955,r15d000000002296,2167.000,,7,IN PROGRESS,RECONCILED,2167.000,USD,14721140
105957,r15d000000002295,2166.000,,7,IN PROGRESS,RECONCILED,2166.000,USD,23211473
105956,r15d000000002290,2161.000,,7,IN PROGRESS,RECONCILED,2161.000,USD,46945410
105958,r15d000000002297,2168.000,,7,IN PROGRESS,RECONCILED,2168.000,USD,20037773
105959,r15d000000002301,2172.000,,7,IN PROGRESS,RECONCILED,2172.000,USD,36412813
105960,r15d000000002299,2170.000,,7,IN PROGRESS,RECONCILED,2170.000,USD,86394758
105961,r15d000000002294,2165.000,,7,IN PROGRESS,RECONCILED,2165.000,USD,76819819
105962,r15d000000002302,2173.000,,7,IN PROGRESS,RECONCILED,2173.000,USD,34646987
105963,r15d000000002300,2171.000,,7,IN PROGRESS,RECONCILED,2171.000,USD,85791554
105964,r15d000000002298,2169.000,,7,IN PROGRESS,RECONCILED,2169.000,USD,85774629
105965,r15d000000002305,2176.000,,7,IN PROGRESS,RECONCILED,2176.000,USD,78766178
105966,r15d000000002304,2175.000,,7,IN PROGRESS,RECONCILED,2175.000,USD,66026273
105967,r15d000000002306,2177.000,,7,IN PROGRESS,RECONCILED,2177.000,USD,38751510
105968,r15d000000002303,2174.000,,7,IN PROGRESS,RECONCILED,2174.000,USD,99841851
105971,r15d000000002309,2180.000,,7,IN PROGRESS,RECONCILED,2180.000,USD,82510381
105969,r15d000000002314,2185.000,,7,IN PROGRESS,RECONCILED,2185.000,USD,62479613
105970,r15d000000002308,2179.000,,7,IN PROGRESS,RECONCILED,2179.000,USD,36083230
105972,r15d000000002307,2178.000,,7,IN PROGRESS,RECONCILED,2178.000,USD,50234374
105973,r15d000000002312,2183.000,,7,IN PROGRESS,RECONCILED,2183.000,USD,73956958
105974,r15d000000002311,2182.000,,7,IN PROGRESS,RECONCILED,2182.000,USD,54152429
105975,r15d000000002315,2186.000,,7,IN PROGRESS,RECONCILED,2186.000,USD,42342397
105976,r15d000000002318,2189.000,,7,IN PROGRESS,RECONCILED,2189.000,USD,64039171
105977,r15d000000002310,2181.000,,7,IN PROGRESS,RECONCILED,2181.000,USD,36200197
